Sucursal,Dvr,DvrModelo,DvrSerial,camara,CamaraIp,CamaraSerie,CamaraModelo,HttpPort,HttpsPort,Port,Version,AudioInputChannels,VideoInputChannels,VideoInputs[0].Name
1360,192.168.230.50,DH-XVR5216A-I2,7D0C3B8PAZCADBE, c3, 192.168.230.54, 7D0C17EPAG43938, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1360 Guerrero - Bóveda
1360,192.168.230.50,DH-XVR5216A-I2,7D0C3B8PAZCADBE, c4, 192.168.230.53, 7D0C17EPAGCD3E2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1360 Guerrero - Ejecutivo
1360,192.168.230.50,DH-XVR5216A-I2,7D0C3B8PAZCADBE, c5, 192.168.230.55, 7E06A1CPAGB6CDE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1360 Guerrero - Exterior
1360,192.168.230.50,DH-XVR5216A-I2,7D0C3B8PAZCADBE, c6, 192.168.230.56, 7E06A1CPAGC1DDE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1360 Guerrero - Dotación de Va
1391,192.169.10.98,DH-XVR5216A-I2,7D0C3B8PAZ02089, c1, 192.169.10.101, 7D0C17EPAG0298C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1391 Acambay Urbana- Cajas
1391,192.169.10.98,DH-XVR5216A-I2,7D0C3B8PAZ02089, c2, 192.169.10.99, 7D0C17EPAG86E4E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1391 Acambay Urbana-Ejecutivo
1391,192.169.10.98,DH-XVR5216A-I2,7D0C3B8PAZ02089, c3, 192.169.10.100, 7D0C17EPAGE5B32, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1391 Acambay Urbana-ATM 
1391,192.169.10.98,DH-XVR5216A-I2,7D0C3B8PAZ02089, c4, 192.169.10.102, 7E06A1CPAG73B20, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1391 Acambay Urbana-Exterior 
1391,192.169.10.98,DH-XVR5216A-I2,7D0C3B8PAZ02089, c5, 192.169.10.103, 7E06A1CPAG5349D, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1391 Acambay Urbana-Dotación d
1391,192.169.10.98,DH-XVR5216A-I2,7D0C3B8PAZ02089, c6, 192.169.10.104, 7D0C17EPAGB97B7, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1391 Acambay Urbana- Bóveda
1408,192.168.251.18,DH-XVR5216A-I2,7D0C3B8PAZ4E9AF, c1, 192.168.251.19, 7D0C17EPAG2CFF6, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1408 Queretaro Sur- Ejecutivo
1408,192.168.251.18,DH-XVR5216A-I2,7D0C3B8PAZ4E9AF, c2, 192.168.251.20, 7D0C17EPAG635A4, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1408 Queretaro Sur- ATM
1408,192.168.251.18,DH-XVR5216A-I2,7D0C3B8PAZ4E9AF, c3, 192.168.251.23, 7D0C17EPAG953A1, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1408 Queretaro Sur- Cajas
1408,192.168.251.18,DH-XVR5216A-I2,7D0C3B8PAZ4E9AF, c4, 192.168.251.21, 7D0C17EPAGE9309, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1408 Queretaro Sur- Bóveda
1408,192.168.251.18,DH-XVR5216A-I2,7D0C3B8PAZ4E9AF, c5, 192.168.251.24, 7E06A1CPAGF7E62, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1408 Queretaro Sur- Exterior
1408,192.168.251.18,DH-XVR5216A-I2,7D0C3B8PAZ4E9AF, c6, 192.168.251.22, 7E06A1CPAG9A044, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1408 Queretaro Sur- Dotación d
1419,192.169.10.114,DH-XVR5216A-I2,7D0C3B8PAZ07C54, c1, 192.169.10.120, 7D0C17EPAGF9DA6, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1419 Acula-Ejecutivo
1419,192.169.10.114,DH-XVR5216A-I2,7D0C3B8PAZ07C54, c2, 192.169.10.115, 7D0C17EPAGDF091, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1419 Acula-ATM
1419,192.169.10.114,DH-XVR5216A-I2,7D0C3B8PAZ07C54, c3, 192.169.10.118, 7D0C17EPAGCB537, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1419 Acula-Ejecutivo
1419,192.169.10.114,DH-XVR5216A-I2,7D0C3B8PAZ07C54, c4, 192.169.10.117, 7E06A1CPAG00BAD, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1419 Acula-Dotación de Valores
1419,192.169.10.114,DH-XVR5216A-I2,7D0C3B8PAZ07C54, c5, 192.169.10.116, 7D0C17EPAGCC8D8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1419 Acula-Bóveda
1419,192.169.10.114,DH-XVR5216A-I2,7D0C3B8PAZ07C54, c6, 192.169.10.119, 7E06A1CPAGE3F61, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1419 Acula-Exterior
1428,192.169.0.50,DH-XVR5216A-I2,7D0C3B8PAZ9D75C, c1, 192.169.0.52, 7D0C17EPAG8E3A7, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1428 Xochiapa - Cajas
1428,192.169.0.50,DH-XVR5216A-I2,7D0C3B8PAZ9D75C, c2, 192.169.0.56, 7D0C17EPAGEDC98, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1428 Xochiapa - Ejecutivo
1428,192.169.0.50,DH-XVR5216A-I2,7D0C3B8PAZ9D75C, c3, 192.169.0.54, 7D0C17EPAG0FF9F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1428 Xochiapa - Boveda
1428,192.169.0.50,DH-XVR5216A-I2,7D0C3B8PAZ9D75C, c4, 192.169.0.51, 7D0C17EPAG2C6D5, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1428 Xochiapa - ATM
1428,192.169.0.50,DH-XVR5216A-I2,7D0C3B8PAZ9D75C, c5, 192.169.0.53, 7E06A1CPAGF20B6, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1428 Xochiapa - Exterior
1428,192.169.0.50,DH-XVR5216A-I2,7D0C3B8PAZ9D75C, c6, 192.169.0.55, 7E06A1CPAGBC3C8, , 80, 443, 37777, , None, None, None
1438,192.168.232.178,DH-XVR5216A-I2,7D0C3B8PAZF8531, c1, 192.168.232.182, 7D0C17EPAG61A72, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1438 Escarega - Ejecutivo
1438,192.168.232.178,DH-XVR5216A-I2,7D0C3B8PAZF8531, c2, 192.168.232.179, 7D0C17EPAGA98B9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1438 Escarcega - ATM
1438,192.168.232.178,DH-XVR5216A-I2,7D0C3B8PAZF8531, c3, 192.168.232.183, 7D0C17EPAGB1676, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1438 Escarcega - Cajas
1438,192.168.232.178,DH-XVR5216A-I2,7D0C3B8PAZF8531, c4, 192.168.232.181, 7D0C17EPAG8A701, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1438 Escarcega - Bóveda
1438,192.168.232.178,DH-XVR5216A-I2,7D0C3B8PAZF8531, c5, 192.168.232.184, 7E06A1CPAG054A7, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1438 Escarcega - Exterior
1438,192.168.232.178,DH-XVR5216A-I2,7D0C3B8PAZF8531, c6, 192.168.232.180, 7E06A1CPAG327DD, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1438 Escarcega - Dotación de V
1447,192.168.240.98,DH-XVR5216A-I2,7D0C3B8PAZ9EE5E, c1, 192.168.240.103, 7D0C17EPAG7FA6B, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1447 Cruz Grande - ATM
1447,192.168.240.98,DH-XVR5216A-I2,7D0C3B8PAZ9EE5E, c2, 192.168.240.100, 7D0C17EPAG3BABD, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1447 Cruz Grande - Ejecutivo
1447,192.168.240.98,DH-XVR5216A-I2,7D0C3B8PAZ9EE5E, c3, 192.168.240.104, 7D0C17EPAG4C5E6, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1447 Cruz Grande - Cajas
1447,192.168.240.98,DH-XVR5216A-I2,7D0C3B8PAZ9EE5E, c4, 192.168.240.99, 7E06A1CPAG85E5B, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1447 Cruz Grande - Exterior
1447,192.168.240.98,DH-XVR5216A-I2,7D0C3B8PAZ9EE5E, c5, 192.168.240.102, 7E06A1CPAG537A9, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1447 Cruz Grande - Dotación de
1447,192.168.240.98,DH-XVR5216A-I2,7D0C3B8PAZ9EE5E, c6, 192.168.240.101, 7D0C17EPAG06880, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1447 Cruz Grande - Bóveda
1455,192.168.241.226,DH-XVR5216A-I2,7D0C3B8PAZB008A, c1, 192.168.241.228, 7D0C17EPAGBF1FE, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1455 El Arenal-Ejecutivo
1455,192.168.241.226,DH-XVR5216A-I2,7D0C3B8PAZB008A, c2, 192.168.241.231, 7D0C17EPAG97F23, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1455 El Arenal-Bóveda 
1455,192.168.241.226,DH-XVR5216A-I2,7D0C3B8PAZB008A, c3, 192.168.241.227, 7D0C17EPAG4832D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1455 El Arenal-ATM
1455,192.168.241.226,DH-XVR5216A-I2,7D0C3B8PAZB008A, c4, 192.168.241.229, 7E06A1CPAGCB361, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1455 El Arenal-Exterior 
1455,192.168.241.226,DH-XVR5216A-I2,7D0C3B8PAZB008A, c5, 192.168.241.232, 7D0C17EPAG63D89, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1455 El Arenal-Cajas 
1455,192.168.241.226,DH-XVR5216A-I2,7D0C3B8PAZB008A, c6, 192.168.241.230, 7E06A1CPAGB1CBC, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1455 El Arenal-Dotacion de Valo
1459,192.168.243.146,DH-XVR5216A-I2,7D0C3B8PAZ18E4F, c1, 192.168.243.151, 7D0C17EPAGEAF49, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1459 Tetecala - Cajas
1459,192.168.243.146,DH-XVR5216A-I2,7D0C3B8PAZ18E4F, c2, 192.168.243.147, 7D0C17EPAG0A7F4, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1459 Tetecala - ATM
1459,192.168.243.146,DH-XVR5216A-I2,7D0C3B8PAZ18E4F, c3, 192.168.243.149, 7D0C17EPAGE8E99, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1459 Tetecala - Bóveda
1459,192.168.243.146,DH-XVR5216A-I2,7D0C3B8PAZ18E4F, c4, 192.168.243.148, 7E06A1CPAG8EE5D, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1459 Tetecala - Dotación de Va
1459,192.168.243.146,DH-XVR5216A-I2,7D0C3B8PAZ18E4F, c5, 192.168.243.152, 7E06A1CPAGFE882, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1459 Tetecala - Exterior
1459,192.168.243.146,DH-XVR5216A-I2,7D0C3B8PAZ18E4F, c6, 192.168.243.150, 7D0C17EPAGBC3C9, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1459 Tetecala - Ejecutivo
1469,192.169.9.242,DH-XVR5216A-I2,7D0C3B8PAZED6D5, c1, 192.169.9.244, 7D0C17EPAGEA780, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1469 Alto Lucero-Bóveda
1469,192.169.9.242,DH-XVR5216A-I2,7D0C3B8PAZED6D5, c2, 192.169.9.243, 7D0C17EPAG79953, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1469 Alto Lucero-ATM
1469,192.169.9.242,DH-XVR5216A-I2,7D0C3B8PAZED6D5, c3, 192.169.9.248, 7E06A1CPAG57C91, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1469 Alto Lucero-Dotación de V
1469,192.169.9.242,DH-XVR5216A-I2,7D0C3B8PAZED6D5, c4, 192.169.9.245, 7D0C17EPAGEA11A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1469 Alto Lucero-Ejecutivo
1469,192.169.9.242,DH-XVR5216A-I2,7D0C3B8PAZED6D5, c5, 192.169.9.246, 7D0C17EPAGF63A8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1469 Alto Lucero-Cajas
1469,192.169.9.242,DH-XVR5216A-I2,7D0C3B8PAZED6D5, c6, 192.168.0.0, , , 80, 443, 37777, , None, None, None
1476,192.168.231.162,DH-XVR5216A-I2,7D0C3B8PAZ43B32, c1, 192.168.231.163, 7D0C17EPAGC3178, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1476 Mexicali Ejido - ATM
1476,192.168.231.162,DH-XVR5216A-I2,7D0C3B8PAZ43B32, c2, 192.168.231.165, 7D0C17EPAGB23E7, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1476 Mexicali Ejido - Ejecutivo
1476,192.168.231.162,DH-XVR5216A-I2,7D0C3B8PAZ43B32, c3, 192.168.231.164, 7D0C17EPAG187CC, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1476 Mexicali Ejido - Cajas
1476,192.168.231.162,DH-XVR5216A-I2,7D0C3B8PAZ43B32, c4, 192.168.231.167, 7D0C17EPAG2197D, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1476 Mexicali Ejido - Boveda
1476,192.168.231.162,DH-XVR5216A-I2,7D0C3B8PAZ43B32, c5, 192.168.231.166, 7E06A1CPAGAF048, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1476 Mexicali Ejido - Exterior
1476,192.168.231.162,DH-XVR5216A-I2,7D0C3B8PAZ43B32, c6, 192.168.231.168, 7E06A1CPAG8C68B, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1476 Mexicali Ejido - Dotación
1482,192.168.233.178,DH-XVR5216A-I2,7D0C3B8PAZE0EF4, c1, 192.168.233.184, 7D0C17EPAG39A27, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1482 Pijijiapan - Ejecutivo
1482,192.168.233.178,DH-XVR5216A-I2,7D0C3B8PAZE0EF4, c2, 192.168.233.183, 7D0C17EPAGB102C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1482 Pijijiapan - Bóveda
1482,192.168.233.178,DH-XVR5216A-I2,7D0C3B8PAZE0EF4, c3, 192.168.233.182, 7D0C17EPAG761CF, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1482 Pijijiapan - ATM
1482,192.168.233.178,DH-XVR5216A-I2,7D0C3B8PAZE0EF4, c4, 192.168.233.181, 7D0C17EPAG7E84E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1482 Pijijiapan - Cajas
1482,192.168.233.178,DH-XVR5216A-I2,7D0C3B8PAZE0EF4, c5, 192.168.233.180, 7E06A1CPAG01989, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1482 Pijijiapan - Exterior
1482,192.168.233.178,DH-XVR5216A-I2,7D0C3B8PAZE0EF4, c6, 192.168.0.0, , IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, None, None, Channel6
1484,192.168.233.226,DH-XVR5216A-I2,7D0C3B8PAZ93025, c1, 192.168.233.229, 7D0C17EPAG36D8E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1484 Tzimol - Bóveda
1484,192.168.233.226,DH-XVR5216A-I2,7D0C3B8PAZ93025, c2, 192.168.233.228, 7D0C17EPAG6FAC0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1484 Tzimol - Ejecutivo
1484,192.168.233.226,DH-XVR5216A-I2,7D0C3B8PAZ93025, c3, 192.168.233.227, 7D0C17EPAG80DA6, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1484 Tzimol - ATM
1484,192.168.233.226,DH-XVR5216A-I2,7D0C3B8PAZ93025, c4, 192.168.233.232, 7D0C17EPAG46B79, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1484 Tzimol - Cajas
1484,192.168.233.226,DH-XVR5216A-I2,7D0C3B8PAZ93025, c5, 192.168.233.231, 7E06A1CPAGC6D87, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1484 Tzimol - Dotación de Valo
1484,192.168.233.226,DH-XVR5216A-I2,7D0C3B8PAZ93025, c6, 192.168.233.230, 7E06A1CPAGF0E12, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1484 Tzimol - Exterior
1486,192.169.11.2,DH-XVR5216A-I2,7D0C3B8PAZCEEC7, c1, 192.169.11.8, 7D0C17EPAG0999A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1486 Coroneo-Cajas 
1486,192.169.11.2,DH-XVR5216A-I2,7D0C3B8PAZCEEC7, c2, 192.169.11.3, 7D0C17EPAG95BED, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1486 Coroneo-ATM
1486,192.169.11.2,DH-XVR5216A-I2,7D0C3B8PAZCEEC7, c3, 192.169.11.6, 7D0C17EPAGE8CAC, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1486 Coroneo-Ejecutivo
1486,192.169.11.2,DH-XVR5216A-I2,7D0C3B8PAZCEEC7, c4, 192.169.11.5, 7D0C17EPAGE9046, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1486 Coroneo-Bóveda 
1486,192.169.11.2,DH-XVR5216A-I2,7D0C3B8PAZCEEC7, c5, 192.169.11.7, 7E06A1CPAGF5DBE, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1486 Coroneo-Exterior
1486,192.169.11.2,DH-XVR5216A-I2,7D0C3B8PAZCEEC7, c6, 192.169.11.4, 7E06A1CPAG5F29A, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1486 Coroneo-Dotación de Valor
1488,192.168.239.178,DH-XVR5216A-I2,7D0C3B8PAZ50F52, c1, 192.168.239.179, 7D0C17EPAGAB0AA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1488 Eduardo Neri Xochipala - B
1488,192.168.239.178,DH-XVR5216A-I2,7D0C3B8PAZ50F52, c2, 192.168.239.181, 7D0C17EPAG8DB9E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1488 Eduardo Neri Xochipala - C
1488,192.168.239.178,DH-XVR5216A-I2,7D0C3B8PAZ50F52, c3, 192.168.239.182, 7D0C17EPAG88201, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1488 Eduardo Neri Xochipala - E
1488,192.168.239.178,DH-XVR5216A-I2,7D0C3B8PAZ50F52, c4, 192.168.239.180, 7D0C17EPAG2778C, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1488 Eduardo Neri Xochipala - A
1488,192.168.239.178,DH-XVR5216A-I2,7D0C3B8PAZ50F52, c5, 192.168.239.183, 7E06A1CPAG170BB, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1488 Eduardo Neri Xochipala - D
1488,192.168.239.178,DH-XVR5216A-I2,7D0C3B8PAZ50F52, c6, 192.168.239.184, 7E06A1CPAG6848E, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1488 Eduardo Neri Xochipala - E
1490,192.168.241.130,DH-XVR5216A-I2,7D0C3B8PAZ1FBCC, c1, 192.168.241.132, 7D0C17EPAG78865, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1490 Colotlán - Ejecutivo
1490,192.168.241.130,DH-XVR5216A-I2,7D0C3B8PAZ1FBCC, c2, 192.168.241.131, 7D0C17EPAGE2459, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1490 Colotlán - ATM
1490,192.168.241.130,DH-XVR5216A-I2,7D0C3B8PAZ1FBCC, c3, 192.168.241.136, 7E06A1CPAG46625, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1490 Colotlán - Dotación de V
1490,192.168.241.130,DH-XVR5216A-I2,7D0C3B8PAZ1FBCC, c4, 192.168.241.135, 7E06A1CPAG69C6B, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1490 Colotlán - Exterior
1490,192.168.241.130,DH-XVR5216A-I2,7D0C3B8PAZ1FBCC, c5, 192.168.241.134, 7D0C17EPAG89C05, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1490 Colotlán - Cajas
1490,192.168.241.130,DH-XVR5216A-I2,7D0C3B8PAZ1FBCC, c6, 192.168.241.133, 7D0C17EPAGF283E, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1490 Colotlán - Bóveda
1492,192.169.11.34,DH-XVR5216A-I2,7D0C3B8PAZDAF5B, c1, 192.169.11.38, 7D0C17EPAG2E6B0, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1492  Ecuandureo- Bóveda
1492,192.169.11.34,DH-XVR5216A-I2,7D0C3B8PAZDAF5B, c2, 192.169.11.37, 7D0C17EPAG84D48, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1492  Ecuandureo-Cajas
1492,192.169.11.34,DH-XVR5216A-I2,7D0C3B8PAZDAF5B, c3, 192.169.11.35, 7D0C17EPAG3D0C2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1492  Ecuandureo- ATM
1492,192.169.11.34,DH-XVR5216A-I2,7D0C3B8PAZDAF5B, c4, 192.169.11.39, 7D0C17EPAG02905, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1492  Ecuandureo-Exterior
1492,192.169.11.34,DH-XVR5216A-I2,7D0C3B8PAZDAF5B, c5, 192.169.11.40, 7E06A1CPAG3E77A, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1492  Ecuandureo-Ejecutivo
1492,192.169.11.34,DH-XVR5216A-I2,7D0C3B8PAZDAF5B, c6, 192.169.11.36, 7E06A1CPAG3C517, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1492  Ecuandureo-Dotación de V
1494,192.168.242.242,DH-XVR5216A-I2,7D0C3B8PAZ26B2D, c1, 192.168.242.247, 7D0C17EPAG225EA, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1494 Venustiano Carranza - Ejec
1494,192.168.242.242,DH-XVR5216A-I2,7D0C3B8PAZ26B2D, c2, 192.168.242.246, 7D0C17EPAG570C8, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1494 Venustiano Carranza - Bóv
1494,192.168.242.242,DH-XVR5216A-I2,7D0C3B8PAZ26B2D, c3, 192.168.242.245, 7D0C17EPAG05DE1, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1494 Venustiano Carranza -Cajas
1494,192.168.242.242,DH-XVR5216A-I2,7D0C3B8PAZ26B2D, c4, 192.168.242.248, 7E06A1CPAG8BE45, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1494 Venustiano Carranza - Exte
1494,192.168.242.242,DH-XVR5216A-I2,7D0C3B8PAZ26B2D, c5, 192.168.242.243, 7E06A1CPAG67250, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1494 Venustiano Carranza - Dota
1494,192.168.242.242,DH-XVR5216A-I2,7D0C3B8PAZ26B2D, c6, 192.168.242.244, 7D0C17EPAG8F371, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1494 Venustiano Carranza - ATM
1496,192.168.248.18,DH-XVR5216A-I2,7D0C3B8PAZ58C25, c1, 192.168.248.19, 7D0C17EPAGE8B32, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1496 San Pedro Tapanatepec - Ca
1496,192.168.248.18,DH-XVR5216A-I2,7D0C3B8PAZ58C25, c2, 192.168.248.22, 7D0C17EPAG07F76, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1496 San Pedro Tapanatepec - Ej
1496,192.168.248.18,DH-XVR5216A-I2,7D0C3B8PAZ58C25, c3, 192.168.248.24, 7E06A1CPAG1585F, IP Camera, 80, 443, 37777, 2.800.0000000.26.R,2021-04-21, 0, 1, 1496 San Pedro Tapanatepec - Do
1496,192.168.248.18,DH-XVR5216A-I2,7D0C3B8PAZ58C25, c4, 192.168.248.20, 7D0C17EPAG87A5F, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1496 San Pedro Tapanatepec - AT
1496,192.168.248.18,DH-XVR5216A-I2,7D0C3B8PAZ58C25, c5, 192.168.248.21, 7D0C17EPAG441E2, IP Camera, 80, 443, 37777, 2.820.0000000.28.R,2021-03-23, 1, 1, 1496 San Pedro Tapanatepec - B
